year;province;pbg_manufactura;pbg_total_pm;pbg_total_pp;ic;ic_on;ic_op;ic_tributarios;ic_tributarios_op;ic_tributarios_op_iibb;ic_tributarios_op_inmob;ic_tributarios_op_sellos;ic_tributarios_op_autom;ic_tributarios_op_otros;ic_tributarios_on;ic_transferencias;ic_otros;ik;ik_op;ik_on;ik_dif;i_on;it;gc;gc_consumo;gc_consumo_personal;gc_rentas;gc_transferencias;gc_transferencias_sprivado;gc_transferencias_spublico;gc_transferencias_sexterno;gk;gk_ird;gk_transferencias;gk_transferencias_sprivado;gk_transferencias_spublico;gk_transferencias_sexterno;gk_if;gt;personal (planta ocupada);salario_promedio (gasto medio);population;apn_gconsumo;apn_grentasprop;apn_prestss;apn_impdir;apn_transf;apn_corrientes (confirmar si es el total);apn_IRD;apn_transfK;apn_invfciera;apn_capital (confirmar si es el total);gn_admgub;gn_defensa;gn_servsoc;gn_servecon;gn_deuda;gn_total
2012;Misiones;;;;9203,74;6980,27;2223,48;7641,81;1841,59;;;;;;5800,23;1180,04;381,89;807,68;3,41;683,96;120,31;7664,23;10783,03;7766,11;5053,23;4341,84;12,59;2700,29;1788,38;911,91;0,00;2601,84;2252,19;121,77;0,00;121,77;0,00;227,89;11001,80;53876;6168,55;1144189;640;0;2844;0;1897;5381;175;785;1;961;334,64;455,10;5892,03;371,24;0,00;7053,01
2012;Neuquen;1067,78;12760,95;;10908,06;3509,49;6629,78;5672,34;2596,41;;;;;;3075,927;433,560;4033,372;376,782;21,609;328,255;26,918;3837,743;12097,351;10211,249;8165,911;6599,917;146,959;1898,379;465,884;1432,495;0,000;1159,261;561,689;222,186;17,949;204,237;0,000;375,387;13084,482;56309;8972,01;591422;440;0;1508;0;1069;3017;204;430;1;635;178,20;392,82;3173,36;378,75;0,00;4123,13
2012;Rio Negro;;;;7002,02;4535,62;2466,40;5750,31;1468,42;;;;;;4281,89;253,73;997,98;522,96;0,13;470,65;52,18;5006,27;7524,97;7044,56;5485,78;4804,73;59,54;1499,24;318,87;1174,63;5,74;682,93;507,84;137,46;0,28;67,91;69,28;37,63;7727,49;51018;7244,39;668663;435;0;3329;0;929;4692;818;678;0;1497;291,93;147,54;6018,50;968,58;0,00;7426,54
2012;Salta;400,15;4416,83;;9521,83;7324,35;2197,48;8332,60;1686,36;;;;;;6646,23;678,12;511,11;628,70;16,81;550,53;61,36;7874,88;10150,54;8828,04;5951,08;5285,43;177,69;2699,26;650,15;2049,11;0,00;1282,00;1108,14;173,56;31,28;142,28;0,00;0,30;10110,03;62869;6466,97;1277062;551;0;4242;0;2188;6981;298;645;0;942;340,04;388,11;7644,01;430,44;0,00;8802,61
2012;San Juan;;;;8071,38;5873,37;1844,32;6763,69;1168,27;;;;;;5595,42;277,95;1029,74;614,01;0,54;539,22;74,25;6412,59;8685,39;5344,91;4116,72;3187,76;10,51;1217,68;545,99;671,69;0,00;1655,40;1163,64;176,45;9,10;167,34;0,00;315,31;7000,31;32198;7615,33;713240;207;0;3216;0;1460;4883;205;768;0;973;252,50;126,74;5807,39;302,31;0,00;6488,94
2012;San Luis;;;;5180,48;3998,59;1181,89;4973,65;1115,09;;;;;;3858,56;140,03;66,80;305,45;1,25;177,68;126,51;4176,28;5485,93;2827,51;2003,07;1633,25;0,27;824,17;440,48;383,69;0,00;2482,99;1718,20;720,62;672,16;48,46;0,00;44,17;5310,50;21009;5980,04;456924;166;0;1756;0;810;2733;21;293;0;315;217,51;140,77;2855,30;115,19;0,00;3328,77
2012;Santa Cruz;;;;6746,79;2894,05;3852,74;4068,15;1319,79;;;;;;2748,36;145,69;2532,95;913,22;0,55;764,42;148,25;3658,47;8891,36;6500,31;4468,48;4113,30;143,34;1888,50;391,34;1497,15;0,00;876,60;832,97;33,53;0,03;33,51;0,00;10,09;9590,48;27323;11534,36;293407;401;0;623;0;1856;2881;1057;933;0;1991;288,97;376,21;1669,43;2389,88;0,00;4724,50
2012;Santa Fe;6837,71;35047,30;;25490,13;16876,16;8613,98;23308,90;8208,75;;;;;;15100,15;1776,00;405,23;803,44;0,21;717,70;85,54;17593,86;31313,16;24342,39;17535,82;15558,36;27,44;6779,13;3640,66;3138,47;0,00;1644,95;1079,52;459,58;23,78;435,80;0,00;105,84;31933,02;118074;10111,49;3313212;724;0;14415;0;6300;21439;657;1272;1;1930;968,35;360,34;18665,30;787,28;0,00;20781,27
2012;Santiago del Estero;;;;8397,89;7405,15;992,75;7842,55;854,76;;;;;;6987,79;417,36;137,98;1003,73;0,12;953,42;50,20;8358,56;9401,63;5802,65;3991,29;3170,32;11,91;1799,45;807,67;991,78;0,00;2996,31;2498,75;440,65;78,35;362,30;0,00;56,91;8798,96;47632;5119,89;898484;143;0;3648;0;1518;5309;96;964;0;1061;383,73;108,05;6352,14;829,43;0,00;7673,35
2012;Tierra del Fuego;;;;3894,40;2162,04;1732,36;2856,72;744,02;;;;;;2112,70;49,34;988,34;328,86;4,00;272,89;51,98;2434,92;4840,50;4128,45;3098,27;2889,05;4,70;1025,48;183,54;841,94;0,00;354,20;291,62;54,74;0,92;53,82;0,00;7,84;5340,23;17681;12492,42;139852;201;0;517;0;370;1088;91;245;0;337;102,71;171,59;798,97;333,28;0,00;1406,55
2012;Tucuman;1544,26;8118,37;;12780,73;9273,89;3506,85;11272,49;3223,41;;;;;;8049,07;1224,81;283,43;1247,38;0,00;1057,03;190,35;10330,92;14028,11;11942,89;8432,63;7647,35;22,20;3488,06;1423,30;2064,77;0,00;1794,22;1126,25;313,15;50,54;262,61;0,00;354,82;13737,11;75634;7777,69;1530689;346;0;6621;0;3293;10260;230;1210;0;1440;438,96;121,48;11548,47;534,39;0,00;12643,30
2013;Buenos Aires;44863,81;180571,70;162746,41;120454,46;48779,76;71674,70;109980,80;67632,40;;;;;;42348,40;6431,37;4042,30;3715,07;0,00;3597,76;117,31;52377,52;150099,23;117594,28;79939,45;72908,31;4158,14;33496,69;8767,77;24485,59;243,33;5410,53;2717,81;1729,00;60,1;1668,68;0,22;963,72;151781,06;651272;8593,38;16289599;12757;0;83000;2;23981;119740;2809;6765;2;9576;3852,93;7736,59;132007,73;4424,71;0,86;148022,83
2013;CABA;21762,92;;148653,57;47316,10;4666,79;42649,30;44752,65;40468,42;;;;;;4284,22;382,57;2180,88;484,69;43,77;322,43;118,48;4989,23;47800,78;40831,47;33621,25;23215,41;772,39;6437,83;5207,90;1215,80;14,13;9980,87;9303,72;582,53;12,61;569,88;0,03;94,62;50812,34;193468;9230,47;3044076;60897;2;41036;12;77566;179513;5937;9577;201;15715;27557,06;20532,78;107466,09;131691,44;33,74;287281,11
2013;Catamarca;;;;7632,94;6175,37;1457,57;6593,99;707,09;;;;;;5886,90;288,47;750,48;799,65;0,00;694,70;104,95;6870,07;8432,59;7116,62;5088,81;4451,20;22,65;2005,17;785,82;1219,35;0,00;1664,06;1228,91;336,03;115,15;220,89;0,00;99,11;8780,68;40391;8477,15;389256;89;0;2421;0;814;3324;112;618;0;730;271,43;78,95;4065,07;260,31;0,00;4675,76
2013;Chaco;;;;14292,00;12166,20;2125,80;13025,04;1980,66;;;;;;11044,38;1121,82;145,15;2749,67;73,91;2656,05;19,71;14822,25;19411,58;13959,44;10221,53;8769,84;130,28;3607,63;1480,35;2127,28;0,00;2723,87;1966,91;372,58;104,47;268,11;0,00;384,38;19391,15;75041;8858,13;1117953;479;0;4350;0;1603;6433;441;1785;0;2226;565,46;281,99;9588,97;1129,99;0,00;11566,41
2013;Chubut;648,65;5679,54;5669,73;9369,53;3888,04;5481,49;5916,24;2267,26;;;;;;3648,99;239,05;3214,23;572,20;3,03;470,43;98,74;4358,47;11772,53;9911,39;7333,49;6294,63;56,29;989,90;515,95;469,14;4,81;2054,19;1105,74;860,06;109,69;750,36;0,00;88,40;12021,88;41239;11638,11;545656;890;0;2895;0;1273;5057;394;467;1;862;306,09;638,48;4812,37;753,45;0,00;6510,40
2013;Cordoba;;;;36961,45;20984,81;15976,64;32095,87;12646,75;;;;;;19449,13;1535,69;3329,89;1196,14;4,81;1079,47;111,86;22064,28;47378,12;33004,93;22644,65;18639,13;887,83;9472,45;3304,09;6168,36;0,00;3408,70;2662,12;660,45;160,94;499,50;0,00;86,13;46487,35;119155;11965,97;3489669;2229;1;17487;0;6604;26321;1075;1562;1;2638;1087,37;867,61;26948,79;1446,22;0,00;30349,99
2013;Corrientes;;;;10420,04;8963,89;1456,15;9746,72;1310,92;;;;;;8435,80;528,08;145,24;627,90;2,23;523,02;102,66;9486,91;13024,87;9865,66;8093,34;6642,74;5,03;1767,29;445,75;1321,54;0,00;1365,00;935,79;395,18;31,51;363,66;0,00;34,03;13326,64;58656;8680,03;1049325;660;0;4088;0;2102;6850;322;685;0;1007;454,32;406,22;7665,42;696,55;0,00;9222,51
2013;Entre Rios;3359,74;21915,02;19137,69;16080,75;11628,10;4452,65;14664,72;3935,32;;;;;;10729,40;898,70;517,33;1651,53;0,00;1575,90;75,63;13204,00;20701,56;14537,78;10938,12;9666,98;157,16;3442,51;1357,84;2084,66;0,00;3038,13;2737,52;299,26;45,97;253,29;0,00;1,35;21890,29;73224;10120,25;1295121;891;0;6062;0;1789;8743;502;1340;1;1843;546,78;627,19;9869,78;1194,48;0,00;12238,22
2013;Formosa;;;;9172,13;8333,78;838,35;8585,98;617,00;;;;;;7968,98;364,80;221,34;2291,70;4,31;2271,13;16,26;10604,91;12786,12;7540,96;6111,25;4798,07;17,62;1412,10;556,66;855,44;0,00;3686,14;3142,03;533,03;25,93;507,10;0,00;11,07;12718,62;38191;9579,58;568331;344;0;2128;0;926;3398;307;1430;0;1737;356,49;310,24;4523,49;1900,40;0,00;7090,62
2013;Jujuy;;;;8666,96;7601,60;1065,36;7250,41;951,14;;;;;;6299,27;1302,33;114,22;1160,81;37,21;1121,59;2,01;8723,19;9827,77;9380,27;6440,98;5918,54;52,68;2886,60;1204,28;1682,32;0,00;1640,54;1224,79;152,60;14,79;137,81;0,00;263,15;11020,80;59602;7638,54;710121;289;0;3470;0;1270;5029;327;1005;0;1332;308,57;213,67;6448,90;297,50;0,00;7268,64
2013;La Pampa;;;;6626,77;4256,11;2370,67;5384,26;1306,99;;;;;;4077,28;178,83;1063,68;771,15;1,93;707,81;61,41;4963,92;8107,86;5417,68;3715,53;3044,60;6,14;1696,02;461,03;1234,99;0,00;1905,69;1496,72;324,78;70,80;253,97;0,00;84,19;7887,42;23029;10169,79;336706;368;0;2724;0;855;3947;104;419;1;523;248,33;295,53;3946,93;329,70;0,00;4820,49
2013;La Rioja;;;;5782,72;5182,34;600,39;4895,88;408,85;;;;;;4487,04;695,30;191,54;1105,94;0,00;1007,43;98,51;6189,77;6888,67;5306,51;3692,42;3138,82;71,26;1542,84;442,32;1100,51;0,00;1679,25;792,87;416,92;198,10;218,81;0,00;469,47;6985,77;35380;6824,41;357516;136;0;2240;0;977;3352;274;994;0;1268;927,67;87,63;4056,20;749,28;0,00;5820,77
2013;Mendoza;2361,33;17095,27;;19909,78;10123,02;9786,76;16157,59;6957,94;;;;;;9199,65;923,36;2828,82;1181,09;0,00;884,45;296,63;11007,47;21090,86;20066,40;14629,02;12137,70;317,44;5119,94;1934,89;3185,05;0,00;2200,65;1527,13;264,86;0,15;264,71;0,00;408,66;22267,05;91040;10239,57;1841813;1106;0;10701;0;3213;15021;703;965;1;1670;591,88;649,45;15931,86;791,16;0,30;17964,66
2013;Misiones;;;;11630,41;8810,54;2819,86;10004,47;2438,53;;;;;;7565,94;1244,61;381,33;1798,10;3,05;1561,98;233,07;10372,52;14453,48;10649,66;7114,87;6044,53;13,56;3521,23;2357,50;1163,73;0,00;4404,35;3803,14;196,74;0,00;196,74;0,00;404,47;15925,78;55457;8344,07;1159445;763;0;4185;0;1819;6768;162;1274;1;1436;485,55;510,89;8442,63;819,56;0,00;10258,64
2013;Neuquen;1089,84;12982,57;;13875,02;4481,77;8443,40;7859,41;3854,05;;;;;;4005,360;476,410;4589,349;552,580;27,965;490,072;34,542;4971,842;15485,961;12552,384;9952,348;7996,225;222,069;2377,967;555,419;1822,548;0,000;1543,760;709,767;282,618;26,562;256,056;0,000;551,375;16289,580;56254;10886,05;601003;555;0;2533;0;1166;4254;274;456;1;731;245,88;476,54;4318,45;630,59;0,00;5671,45
2013;Rio Negro;;;;9238,87;5745,90;3492,97;7736,54;2154,73;;;;;;5581,81;164,09;1338,25;586,56;0,58;510,89;75,09;6256,79;9825,43;9611,28;7472,27;6566,06;74,46;2064,54;447,86;1613,91;2,77;957,85;794,96;118,51;1,00;86,63;30,88;44,37;10569,12;52331;9651,66;678797;592;0;5388;0;1033;7013;1316;600;0;1917;407,24;197,33;7999,59;1367,40;0,00;9971,57
2013;Salta;;;;12369,93;9491,76;2878,17;10915,73;2241,00;;;;;;8674,72;817,04;637,17;941,11;2,56;874,52;64,02;10366,29;13311,04;11475,12;7776,61;6811,03;222,47;3476,05;873,10;2602,95;0,00;1824,41;1544,89;277,86;46,72;231,13;0,00;1,67;13299,53;64298;8148,39;1295944;722;0;5950;0;2157;8829;524;686;0;1210;474,91;532,85;10264,05;539,77;0,00;11811,58
2013;San Juan;;;;10701,74;7584,56;2293,88;8946,01;1650,24;;;;;;7295,77;288,79;1466,95;805,81;0,37;719,39;86,05;8303,95;11507,55;7068,38;5404,21;4250,82;19,79;1644,38;749,92;894,21;0,25;2895,31;1650,25;215,36;0,45;214,82;0,09;1029,70;9963,68;36547;8946,49;721830;260;0;4466;0;1636;6362;199;792;0;991;346,87;152,80;7312,55;310,96;0,00;8123,18
2013;San Luis;;;;6754,31;5159,04;1595,26;6528,10;1523,36;;;;;;5004,75;154,30;71,91;368,90;2,00;222,18;144,72;5381,22;7123,21;3494,80;2423,86;1973,05;0,20;1070,73;560,47;510,27;0,00;3030,37;2093,37;883,16;819,36;63,80;0,00;53,85;6525,17;23248;6528,44;463411;215;0;2559;0;935;3709;44;322;0;367;273,54;181,19;3859,61;213,83;0,00;4528,17
2013;Santa Cruz;;;;9423,98;3978,92;5445,07;5527,64;1963,53;;;;;;3564,10;414,82;3481,53;986,25;0,91;915,92;69,42;4894,84;11715,40;8124,26;5715,90;5264,85;174,46;2233,89;485,92;1747,97;0,00;1037,45;969,99;49,98;2,18;47,80;0,00;17,49;11954,87;31698;12720,42;302420;534;0;967;0;2041;3542;684;1414;0;2099;819,55;466,08;2300,20;4477,71;0,00;8063,54
2013;Santa Fe;7088,08;36779,57;;33728,63;21601,49;12127,13;31256,48;11545,97;;;;;;19710,50;1890,99;581,16;1004,62;0,10;906,89;97,64;22508,38;41122,18;31559,87;22813,43;19845,91;21,58;8724,86;4442,66;4282,18;0,02;2610,21;1807,31;707,57;73,07;634,50;0,00;95,33;41853,78;123685;12316,14;3341228;923;0;17678;0;6401;25002;678;1411;1;2090;1217,56;469,40;25883,05;1034,45;0,00;28604,45
2013;Santiago del Estero;;;;11039,90;9629,56;1410,34;10251,51;1137,09;;;;;;9114,42;515,14;273,26;1984,49;0,07;1921,03;63,39;11550,59;13024,39;7705,32;5184,58;4000,03;23,24;2497,50;1078,02;1419,48;0,00;5122,52;4244,69;823,72;242,52;581,20;0,00;54,10;12827,83;49936;6161,78;908268;232;0;4882;0;1608;6723;120;1233;0;1352;484,01;154,77;8115,47;1356,60;0,00;10110,85
2013;Tierra del Fuego;;;;5278,24;2801,58;2476,66;4057,14;1316,67;;;;;;2740,47;61,10;1160,00;416,80;7,06;356,33;53,41;3157,91;6544,84;5354,18;4076,63;3831,61;4,52;1273,02;234,27;1038,75;0,00;420,71;326,01;76,73;0,01;76,72;0,00;17,97;6951,68;17563;16688,08;143987;217;0;567;0;439;1223;81;306;0;387;137,70;222,20;1217,96;291,52;0,00;1869,39
2013;Tucuman;1535,65;8281,81;;16507,59;11569,12;4938,47;14955,16;4451,98;;;;;;10503,18;1065,94;486,49;1949,71;0,00;1671,23;278,48;13240,35;18457,30;15748,36;11129,04;10120,41;32,94;4586,38;1707,41;2878,97;0,00;2454,70;1588,43;516,63;41,02;475,61;0,00;349,65;18203,07;77422;10055,19;1551460;453;0;9166;0;3367;12986;297;1349;0;1646;656,33;163,00;15468,43;641,81;0,00;16929,57
2014;Buenos Aires;;;;165183,58;70226,91;94956,67;146896,98;89532,01;;;;;;57364,97;12861,95;5424,66;5720,61;0,00;5565,01;155,60;75791,93;203691,58;159666,14;108610,95;98236,24;6438,49;44616,71;11786,36;32704,18;126,17;9083,68;5419,39;2586,70;110,06;2476,416;0,22;1077,60;203920,92;646214;11672,70;16476149;16640;7;115097;1;31909;163653;3281;7604;4;10888;5268,14;10662,32;169180,78;5689,98;0,00;190801,23
2014;CABA;21242,15;;146379,90;63395,37;6270,37;57125,00;60288,51;54441,60;;;;;;5846,91;423,46;2683,40;695,68;95,82;455,87;143,99;6726,24;64091,05;53554,69;43995,67;29651,37;1307,67;8251,35;6651,54;1580,61;19,21;11264,27;9751,34;1403,02;7,37;1391,76;3,90;109,91;64818,96;194670;11716,62;3049229;78081;3;55505;43;112948;246580;7596;7996;286;15878;34595,78;31749,18;159127,06;176783,63;48,08;402303,74
2014;Catamarca;;;;10532,35;8588,54;1943,81;9129,34;1039,16;;;;;;8090,18;498,36;904,65;1145,37;0,00;1010,29;135,08;9598,83;11677,71;9750,95;6656,32;5849,50;68,22;3026,40;1028,63;1997,78;0,00;1825,26;1341,27;381,40;132,89;248,51;0,00;102,59;11576,20;40163;11203,38;393088;127;0;3015;0;1124;4266;297;1423;0;1720;404,44;452,91;5834,26;408,35;0,00;7099,96
2014;Chaco;;;;20410,07;17346,18;3063,89;18099,71;2872,36;;;;;;15227,36;2118,83;191,53;4466,97;86,68;4371,16;9,14;21717,34;28071,33;17923,02;13313,30;11494,53;150,68;4459,05;1617,39;2841,66;0,00;5800,71;4580,16;1011,23;177,09;834,14;0,00;209,32;27828,88;77525;11247,42;1130608;641;0;6193;0;1950;8785;715;2735;0;3451;821,58;545,26;14015,15;1872,22;0,00;17254,21
2014;Chubut;662,25;5717,91;5708,03;14500,57;5362,45;9138,13;8479,44;3478,87;;;;;;5000,57;361,88;5659,26;674,33;1,76;568,29;104,28;5930,73;17845,38;14962,19;10892,59;9505,10;106,88;1510,69;873,81;636,88;0,00;3790,80;1521,19;2159,11;356,22;1802,89;0,00;110,49;18859,86;42942;16879,91;556319;1283;0;4043;0;1708;7035;752;697;2;1451;440,30;918,13;6790,48;632,68;0,00;8781,59
2014;Cordoba;;;;51024,79;28732,80;22291,99;44643,89;17887,07;;;;;;26756,82;1975,98;4404,92;1560,73;1,13;1410,65;148,95;30143,45;65239,80;46107,42;31394,49;26169,31;1424,09;13288,83;4700,09;8588,75;0,00;4748,54;3631,19;1062,98;157,77;905,21;0,00;54,38;64281,42;121910;16427,23;3528687;3669;2;23309;0;7603;34582;821;1871;2;2695;1544,26;1308,82;36516,87;1685,11;0,00;41055,05
2014;Corrientes;;;;15432,12;12578,54;2853,58;13597,90;1973,05;;;;;;11624,85;953,69;880,53;902,76;60,26;695,93;146,58;13274,46;19044,93;13254,28;10747,01;8943,18;5,51;2501,76;579,65;1922,11;0,00;1706,78;1074,48;575,35;50,62;524,73;0,00;56,95;17852,96;59307;11559,63;1059836;911;0;5770;0;2599;9281;262;899;0;1161;659,29;1017,00;10429,36;684,69;0,00;12790,34
2014;Entre Rios;3499,94;22605,14;19735,83;23134,94;16163,79;6971,15;21015,19;6258,85;;;;;;14756,34;1407,45;712,30;2262,63;0,00;2081,55;181,08;18245,33;29535,03;20721,89;15766,80;13906,67;228,73;4726,36;1877,73;2848,63;0,00;4289,65;3697,26;446,55;67,02;379,53;0,00;145,84;31060,31;76184;13993,81;1308290;1077;0;7996;0;2198;11271;573;2020;1;2594;834,57;819,27;13088,68;1514,81;0,00;16257,32
2014;Formosa;;;;12840,70;11548,25;1292,45;11832,90;868,35;;;;;;10964,55;583,70;424,09;2560,49;4,20;2536,88;19,40;14085,13;17164,13;10439,48;8253,42;6409,82;23,07;2162,99;817,18;1345,81;0,00;4655,69;3370,92;1032,59;27,38;1005,21;0,00;252,18;17095,64;38889;12574,20;573823;496;0;3140;0;1197;4832;776;2113;0;2889;546,68;512,87;5922,50;2174,92;0,00;9156,98
2014;Jujuy;;;;12547,80;11017,56;1530,24;10023,68;1358,67;;;;;;8665,01;2352,55;171,57;1754,75;33,92;1720,34;0,49;12737,90;14302,55;12875,39;9064,31;8334,48;7,39;3803,70;1501,22;2302,48;0,00;2559,43;1850,57;264,76;13,32;251,44;0,00;444,10;15434,83;61457;10431,91;718971;374;0;4520;0;1636;6530;264;1481;0;1745;509,92;247,95;8765,79;663,49;0,00;10187,15
2014;La Pampa;;;;9315,90;5787,46;3528,44;7365,65;1771,07;;;;;;5594,58;192,89;1757,37;717,04;2,28;641,92;72,84;6429,38;11297,84;7395,92;5596,27;4729,41;6,13;1793,52;476,62;1316,90;0,00;2309,56;1802,40;303,36;83,98;219,38;0,00;203,81;11441,28;23397;15472,88;339895;473;0;3363;0;1048;4884;186;841;1;1028;332,17;411,03;4925,69;368,97;0,00;6037,85
2014;La Rioja;;;;7752,93;6932,07;820,86;6763,08;602,06;;;;;;6161,02;771,05;218,80;1908,33;8,63;1843,30;56,40;8775,37;9661,26;7323,06;5008,84;4264,75;105,57;2208,66;771,16;1437,50;0,00;2238,43;1257,11;434,63;131,85;302,78;0,00;546,69;9561,49;36222;9056,85;362605;189;0;2858;0;1263;4310;467;1481;0;1948;968,46;115,44;6036,08;928,67;0,00;8048,64
2014;Mendoza;;;;27915,33;14226,96;13688,37;22434,82;9763,42;;;;;;12671,40;1555,56;3924,95;1760,20;0,26;1365,61;394,34;15592,57;29675,54;27187,57;19529,04;16408,00;612,74;7045,80;2604,26;4441,54;0,00;2708,39;2004,89;336,65;0,00;336,65;0,00;366,84;29895,96;91600;13755,95;1863809;1516;0;14431;0;4235;20182;1099;1146;2;2247;846,65;878,18;21101,81;1314,25;1,66;24142,55
2014;Misiones;;;;17627,54;12653,09;4974,45;14916,71;4494,04;;;;;;10422,67;2230,42;480,41;2517,62;5,42;2320,50;191,69;14973,59;21604,50;15239,03;10231,35;8557,04;10,64;4997,04;3349,93;1647,11;0,00;5432,35;4878,81;301,75;0,00;301,75;0,00;251,79;21975,33;56474;11604,12;1174542;1032;0;5927;0;2375;9334;163;1567;1;1731;721,06;937,02;11621,49;846,37;0,00;14125,95
2014;Neuquen;1113,24;13632,84;;21930,87;6282,61;14375,17;11445,67;5943,07;;;;;;5502,605;780,005;8432,101;930,612;42,794;837,411;50,407;7120,022;24334,820;18693,673;14785,724;12003,817;369,260;3538,689;779,997;2758,692;0,000;2658,385;1225,122;562,220;46,425;515,795;0,000;871,043;24773,853;59164;15540,44;610449;895;0;3583;0;1542;6021;428;614;2;1043;365,17;808,60;5947,40;875,44;0,00;7996,61
2014;Rio Negro;;;;13665,55;8466,28;5199,27;10974,79;3297,64;;;;;;7677,15;789,13;1901,63;792,77;0,25;712,81;79,70;9179,09;14458,32;12842,61;9832,53;8832,73;124,93;2885,15;703,02;2179,45;2,68;931,76;717,45;207,80;1,56;188,55;17,68;6,52;13774,37;53363;12732,43;688873;745;0;7330;0;1363;9439;2150;771;1;2922;561,96;368,04;11498,29;1738,36;0,00;14166,65
2014;Salta;;;;17231,54;13175,18;4056,36;15171,26;3210,76;;;;;;11960,50;1214,67;845,60;1224,73;3,31;1151,86;69,56;14327,03;18456,26;16044,99;11049,87;9844,98;332,65;4662,47;1216,10;3446,37;0,00;2046,52;1630,62;413,49;24,91;388,58;0,00;2,41;18091,51;67653;11193,98;1314726;1148;0;8357;0;2796;12301;626;1041;0;1667;709,78;720,98;13907,44;821,65;0,00;16159,84
2014;San Juan;;;;14817,99;10683,42;2930,89;12094,81;2050,67;;;;;;10044,13;639,29;2083,89;1211,79;0,00;1074,26;137,53;11757,68;16029,77;10496,45;7816,52;6161,51;33,01;2646,92;1391,08;1236,64;19,20;3305,51;2611,37;332,98;4,04;328,93;0,00;361,16;13801,96;37460;12651,86;730408;484;0;5754;0;2199;8436;377;1132;0;1510;509,97;345,42;10181,20;595,03;0,00;11631,63
2014;San Luis;;;;9191,69;7022,09;2169,60;8932,94;2078,68;;;;;;6854,26;167,83;90,92;578,68;2,37;404,67;171,64;7426,76;9770,38;5177,14;3781,54;3195,49;0,02;1395,58;696,25;699,33;0,00;4054,63;2822,19;1162,44;1065,17;97,27;0,00;70,00;9231,77;23561;10432,79;469889;255;0;3457;0;1291;5004;190;585;0;774;382,01;211,02;5291,06;361,32;0,00;6245,41
2014;Santa Cruz;;;;12897,06;5101,70;7795,36;7919,10;3043,22;;;;;;4875,88;225,82;4752,14;1074,95;0,76;1031,20;42,99;6132,90;16062,96;12758,26;9086,89;8548,68;163,05;3508,33;789,50;2718,83;0,00;1203,49;1079,77;78,00;4,34;73,66;0,00;45,72;18263,31;33436;19573,96;311444;816;0;1404;0;2639;4860;1110;1690;0;2800;912,27;622,33;3673,91;5632,65;0,00;10841,16
2014;Santa Fe;7518,08;37978,82;;46276,10;29679,04;16597,05;42852,61;15755,41;;;;;;27097,20;2581,85;841,65;1581,48;1,05;1459,49;120,94;31138,53;56478,07;43319,69;31276,11;27134,36;24,70;12018,88;6098,56;5920,32;0,00;4255,90;2584,65;1552,68;114,32;1438,35;0,00;118,58;58260,13;127479;16339,45;3369365;1164;0;23767;0;7616;32546;811;1764;2;2577;1749,01;514,00;34008,54;1254,68;0,00;37526,22
2014;Santiago del Estero;;;;15119,85;13263,07;1856,78;14101,25;1529,65;;;;;;12571,60;691,47;327,13;2689,68;0,06;2601,78;87,85;15864,85;17809,53;10292,98;6929,41;5322,54;21,36;3342,20;1541,87;1800,33;0,00;7130,64;5962,04;1048,25;280,09;768,16;0,00;120,35;17423,62;53510;7651,40;918147;476;0;6811;0;1887;9174;252;1384;0;1636;708,35;270,05;11269,36;1733,21;0,00;13980,96
2014;Tierra del Fuego;;;;7524,39;3894,74;3629,65;5637,40;1883,66;;;;;;3753,74;141,00;1745,99;621,14;7,56;551,58;62,00;4446,32;9451,24;7559,54;5678,15;5327,50;9,34;1872,05;392,43;1479,19;0,42;682,29;536,77;104,64;0,31;104,33;0,00;40,87;9964,20;18277;22286,33;148143;326;0;805;0;545;1676;174;407;1;582;208,99;286,76;1752,64;506,73;0,00;2755,12
2014;Tucuman;1592,61;8243,39;;22802,01;16198,71;6603,30;20409,18;5942,27;;;;;;14466,91;1731,80;661,03;2966,35;0,00;2606,06;360,29;18804,77;25768,36;21264,55;15344,76;13880,77;16,22;5903,57;2238,16;3665,41;0,00;3850,50;2437,46;779,09;37,18;741,91;0,00;633,96;25115,05;79322;13460,97;1572205;579;0;11831;0;4308;16719;445;2174;0;2619;876,42;221,44;20725,84;828,08;0,00;22651,78
2015;Buenos Aires;;;;165183,58;70226,91;94956,67;146896,98;89532,01;;;;;;57364,97;12861,95;5424,66;5720,61;0,00;5565,01;155,60;75791,93;203691,58;159666,14;108610,95;98236,24;6438,49;44616,71;11786,36;32704,18;126,17;9083,68;5419,39;2586,70;110,06;2476,416;0,22;1077,60;203920,92;646214;11672,70;16476149;18835;7;155144;2;46087;220075;4549;12505;3;17057;5268,14;10662,32;169180,78;5689,98;0,00;190801,23
2015;CABA;21242,15;;146379,90;63395,37;6270,37;57125,00;60288,51;54441,60;;;;;;5846,91;423,46;2683,40;695,68;95,82;455,87;143,99;6726,24;64091,05;53554,69;43995,67;29651,37;1307,67;8251,35;6651,54;1580,61;19,21;11264,27;9751,34;1403,02;7,37;1391,76;3,90;109,91;64818,96;194670;11716,62;3049229;117961;9;76171;43;80109;274294;13246;10013;363;23622;34595,78;31749,18;159127,06;176783,63;48,08;402303,74
